config_name,metric,mean,std,standard_error,ci95_low,ci95_high,seed_count
hier_x3,head_gradient_norm_from_hier_loss_l6,0.12350151780992746,0.0044847795789923935,0.0020056544005459757,0.11976871974766254,0.1273436750145629,5
temp_001,mean_weighted_hier_loss,0.11395598202943802,0.0001767876512159744,7.906184114028842e-05,0.11381613612174987,0.1141281858086586,5
temp_001,mean_weighted_sdyn_loss,0.1151273176074028,4.90235097780255e-05,2.1923980071858126e-05,0.11508829593658447,0.11517231762409211,5
temp_001,mean_weighted_temp_loss,5.735346488654613e-06,2.613730277646219e-07,1.168895715133269e-07,5.552781559526921e-06,5.987711716443301e-06,5
temp_001,mean_weighted_vc_loss,0.00922654676437378,4.0690922874714574e-05,1.819753392301259e-05,0.0091908597946167,0.009262233734130858,5
temp_001,mean_weighted_sparse_loss,0.06139238923788071,0.0010751868565509165,0.0004808381799524328,0.06063121400773525,0.06238866167142987,5
temp_001,temp_to_hier_loss_ratio,5.032700632576788e-05,2.232744082800029e-06,9.985135091002565e-07,4.8750562984681605e-05,5.245742733530808e-05,5
temp_001,hier_gradient_norm_trunk,0.01263468274846673,0.0003513494743101977,0.0001571282616832836,0.01236329774837941,0.01294798105955124,5
temp_001,temp_gradient_norm_trunk,2.1750040832557716e-05,7.439244949769563e-07,3.32693148179135e-07,2.1101475431350992e-05,2.239860623376444e-05,5
temp_001,temp_to_hier_gradient_ratio,0.001723579742965559,9.29163267925437e-05,4.155344458554254e-05,0.001646060810879104,0.0018032461850946708,5
temp_001,decoder_gradient_norm_l1,0.0037421628832817076,0.00016230445066237585,7.258475694636662e-05,0.003598623862490058,0.003862251155078411,5
temp_001,head_gradient_norm_from_hier_loss_l1,0.006305581703782081,0.0005043184831173228,0.00022553808211198272,0.005953877791762352,0.006816983036696911,5
temp_001,decoder_gradient_norm_l2,0.005309088435024023,0.00024026972064836952,0.00010745188566092781,0.005134857911616564,0.005549431219696999,5
temp_001,head_gradient_norm_from_hier_loss_l2,0.013666429184377193,0.0004879806764048658,0.00021823159282952152,0.01315270336344838,0.014044334460049868,5
temp_001,decoder_gradient_norm_l3,0.006469351146370173,0.00030284405743610516,0.00013543597980179636,0.0062462201341986654,0.006751729825045913,5
temp_001,head_gradient_norm_from_hier_loss_l3,0.021997654903680088,0.0018842859122598062,0.0008426782777716261,0.020432962756603956,0.02356378808617592,5
temp_001,decoder_gradient_norm_l4,0.007453623693436384,0.00024408713714149866,0.00010915908621634094,0.007255069632083178,0.007685866486281156,5
temp_001,head_gradient_norm_from_hier_loss_l4,0.028205743990838528,0.0004610183670867914,0.00020617368153640344,0.027838901057839392,0.028612873516976833,5
temp_001,decoder_gradient_norm_l5,0.008278458565473556,0.0002243939591514674,0.00010035202928059842,0.00807967595756054,0.008477241173386574,5
temp_001,head_gradient_norm_from_hier_loss_l5,0.0343663027510047,0.0009602974676734524,0.00042945808326774927,0.03355101104825735,0.03518159445375204,5
temp_001,decoder_gradient_norm_l6,0.009217000007629395,0.00020872834581069734,9.334615401276054e-05,0.009021305479109287,0.009397132345475257,5
temp_001,head_gradient_norm_from_hier_loss_l6,0.04154212782159448,0.0017192153725012894,0.0007688564881751011,0.04011348569765687,0.043079344078432766,5
temp_003,mean_weighted_hier_loss,0.11395585685968398,0.00017676712311618593,7.905266069497323e-05,0.11381601542234421,0.11412803828716278,5
temp_003,mean_weighted_sdyn_loss,0.1151271790266037,4.9013211582844716e-05,2.1919374578964168e-05,0.11508816033601761,0.11517216116189957,5
temp_003,mean_weighted_temp_loss,1.7169201001524925e-05,7.823023601699219e-07,3.4985625125969383e-07,1.6623267251998187e-05,1.7924802750349043e-05,5
temp_003,mean_weighted_vc_loss,0.009227030754089356,4.069299414766614e-05,1.819846022443652e-05,0.00919134247303009,0.009262719035148621,5
temp_003,mean_weighted_sparse_loss,0.061385823786258696,0.0010752007066699622,0.0004808443739139694,0.06062465347349644,0.062382053248584264,5
temp_003,temp_to_hier_loss_ratio,0.00015065793008554163,6.682628532992062e-06,2.9885623336299893e-06,0.00014594386098389594,0.0001570366750980248,5
temp_003,hier_gradient_norm_trunk,0.012634681537747383,0.00035134888202594,0.00015712799680571118,0.012363294675014912,0.01294798101298511,5
temp_003,temp_gradient_norm_trunk,6.516482098959387e-05,2.2284699635010567e-06,9.966020648409675e-07,6.322231638478115e-05,6.710732559440657e-05,5
temp_003,temp_to_hier_gradient_ratio,0.00516397959805551,0.00027835499842995246,0.00012448413967324417,0.004931643316965765,0.005402551443776404,5
temp_003,decoder_gradient_norm_l1,0.0037400793749839067,0.00016233118974809927,7.259671502903339e-05,0.0035965275950729848,0.003860152233392,5
temp_003,head_gradient_norm_from_hier_loss_l1,0.006305623520165682,0.0005043112975312548,0.00022553486862020148,0.0059539169073104855,0.006817027647048235,5
temp_003,decoder_gradient_norm_l2,0.005307611171156168,0.0002402829225884667,0.00010745778974802625,0.005133379902690649,0.00554799260571599,5
temp_003,head_gradient_norm_from_hier_loss_l2,0.013666469790041446,0.0004879837997048454,0.00021823298961173523,0.0131527379155159,0.014044382236897945,5
temp_003,decoder_gradient_norm_l3,0.006468142475932836,0.00030287334404185306,0.00013544907717005287,0.006244973093271255,0.006750532740261405,5
temp_003,head_gradient_norm_from_hier_loss_l3,0.02199770910665393,0.0018843040281309538,0.0008426863794354977,0.02043300373479724,0.023563879169523717,5
temp_003,decoder_gradient_norm_l4,0.007452585455030203,0.00024407057954630606,0.00010915168143466202,0.007254021428525448,0.007684818841516972,5
temp_003,head_gradient_norm_from_hier_loss_l4,0.02820579130202532,0.0004610373545999175,0.00020618217301041815,0.02783894743770361,0.028612964414060117,5
temp_003,decoder_gradient_norm_l5,0.008277518860995769,0.00022438641294207127,0.00010034865451316198,0.008078744821250438,0.0084762929007411,5
temp_003,head_gradient_norm_from_hier_loss_l5,0.034366364032030104,0.0009602899375297956,0.0004294547156851299,0.03355107447132468,0.03518165359273553,5
temp_003,decoder_gradient_norm_l6,0.009216145426034928,0.00020871320970396705,9.333938494004781e-05,0.009020458161830901,0.009396264757961036,5
temp_003,head_gradient_norm_from_hier_loss_l6,0.041542163398116824,0.0017191662680246858,0.000768834527985564,0.040113565791398284,0.04307931729359552,5
temp_003_hier_x3,mean_weighted_hier_loss,0.33989291489124296,0.0005304800499131259,0.00023723789046264617,0.3394853800535202,0.34041777849197385,5
temp_003_hier_x3,mean_weighted_sdyn_loss,0.1151146337389946,5.567034247651336e-05,2.4896534021635574e-05,0.11507229577749968,0.1151641309261322,5
temp_003_hier_x3,mean_weighted_temp_loss,1.690757581964135e-05,7.072343211690181e-07,3.162848036309686e-07,1.640514526516199e-05,1.7604849860072137e-05,5
temp_003_hier_x3,mean_weighted_vc_loss,0.009232852101325989,3.824028754946753e-05,1.7101576487949647e-05,0.00919918668270111,0.009266517519950867,5
temp_003_hier_x3,mean_weighted_sparse_loss,0.061328604072332385,0.0009656349289033017,0.00043184506849519176,0.06063452884554863,0.0622425302863121,5
temp_003_hier_x3,temp_to_hier_loss_ratio,4.974154137491381e-05,2.020166907007723e-06,9.034461059929529e-07,4.828337513684212e-05,5.171271458226033e-05,5
temp_003_hier_x3,hier_gradient_norm_trunk,0.037625139253214,0.0010915706234563317,0.0004881652232580368,0.036853959007421506,0.03876180946826935,5
temp_003_hier_x3,temp_gradient_norm_trunk,6.462269084295258e-05,2.1187105593878124e-06,9.475161670875507e-07,6.273506878642365e-05,6.651031289948151e-05,5
temp_003_hier_x3,temp_to_hier_gradient_ratio,0.001719317917216043,8.33044822644296e-05,3.725489703473804e-05,0.0016494496976407127,0.0017900801763741675,5
temp_003_hier_x3,decoder_gradient_norm_l1,0.011654682457447052,0.0005662808915259649,0.0002532485135622484,0.011097947508096695,0.012116906046867371,5
temp_003_hier_x3,head_gradient_norm_from_hier_loss_l1,0.01874527335166931,0.0014537261697355817,0.0006501261072398316,0.017771489173173904,0.020223932340741158,5
temp_003_hier_x3,decoder_gradient_norm_l2,0.01633148118853569,0.0005217974633286475,0.0002333549196979619,0.015956180281937123,0.016871188208460806,5
temp_003_hier_x3,head_gradient_norm_from_hier_loss_l2,0.04076484814286232,0.0014452175382938016,0.0006463209315799691,0.03932016491889954,0.04187804572284222,5
temp_003_hier_x3,decoder_gradient_norm_l3,0.019726292043924332,0.0007495523954437858,0.0003352100217820217,0.01913050040602684,0.02041763626039028,5
temp_003_hier_x3,head_gradient_norm_from_hier_loss_l3,0.06567688547074794,0.005816072500935349,0.0026010266948317297,0.06083831451833248,0.07051545642316341,5
temp_003_hier_x3,decoder_gradient_norm_l4,0.022663438320159913,0.0006608417690261389,0.0002955374235827323,0.022075380384922027,0.023251496255397797,5
temp_003_hier_x3,head_gradient_norm_from_hier_loss_l4,0.08405701518058777,0.0011745014962593655,0.0005252530370622313,0.08305668421089649,0.08504494279623032,5
temp_003_hier_x3,decoder_gradient_norm_l5,0.02506689839065075,0.0007287674283923421,0.0003259147019345974,0.024433455243706704,0.025679556652903557,5
temp_003_hier_x3,head_gradient_norm_from_hier_loss_l5,0.10256361812353135,0.0029363667206266713,0.001313183118837874,0.10005049891769886,0.10507673732936382,5
temp_003_hier_x3,decoder_gradient_norm_l6,0.027806048467755317,0.0005313726889474011,0.00023763709077464799,0.02736104994080961,0.02824260087683797,5
temp_003_hier_x3,head_gradient_norm_from_hier_loss_l6,0.12350105978548527,0.00448479894097267,0.0020056630594867913,0.11976823881268502,0.12734333953820168,5
