config_name,seed,checkpoint_update,checkpoint_path,full_prefix_gain,strict_monotonic_pass,nondegrading_pass,end_to_end_pass,violating_levels,nondegrading_violating_levels,prefix_nrmse_l1,prefix_nrmse_l2,marginal_gain_l2,prefix_nrmse_l3,marginal_gain_l3,prefix_nrmse_l4,marginal_gain_l4,prefix_nrmse_l5,marginal_gain_l5,prefix_nrmse_l6,marginal_gain_l6,mean_boundary_f1,mean_boundary_precision,mean_boundary_recall,mean_boundary_auprc,mean_factor_probe_accuracy,effective_rank,alive_feature_ratio,dead_feature_ratio,topk_utilization_entropy,active_count_mean,active_count_min,active_count_max,raw_hier_loss,weighted_hier_loss,raw_sdyn_loss,weighted_sdyn_loss,raw_temp_loss,weighted_temp_loss,raw_vc_loss,weighted_vc_loss,raw_sparse_loss,weighted_sparse_loss,checkpoint_name
baseline_v9,2,0,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_2/checkpoints/initial.npz,-0.011578931955922744,False,False,False,"[2, 3, 6]","[2, 3, 6]",1.0017315522127106,1.0051190724569168,-0.003387520244206188,1.0084594922605177,-0.0033404198036008914,1.007410115652286,0.001049376608231567,1.006781726847138,0.0006283888051481501,1.0133104841686333,-0.006528757321495382,0.3844432386542168,0.4308475002998339,0.3753855081370877,0.4250278651191112,0.5306467692057292,7.83225154876709,0.9999122619628906,8.7738037109375e-05,0.005798665807510399,7.999298095703125,7,8,0.11533284187316895,0.11533284187316895,0.11576201766729355,0.11576201766729355,0.008312475867569447,8.312475867569446e-05,0.8948060870170593,0.008948060870170594,0.08827122300863266,0.08827122300863266,initial
baseline_v9,2,1,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_2/checkpoints/step_1.npz,-0.011503818682912392,False,False,False,"[2, 3, 6]","[2, 3, 6]",1.0017337614266226,1.005113416869302,-0.0033796554426792635,1.0084489764022964,-0.00333555953299447,1.007347108871514,0.0011018675307823411,1.0067575138626617,0.0005895950088523616,1.013237580109535,-0.006480066246873362,0.3852564880442572,0.42959711489793123,0.37995210276134833,0.42660494606419386,0.5306854248046875,7.831325054168701,0.9999237060546875,7.62939453125e-05,0.005127647356622942,7.9993896484375,7,8,0.11532573401927948,0.11532573401927948,0.11575868725776672,0.11575868725776672,0.00836095865815878,8.360958658158779e-05,0.8942264318466187,0.008942264318466188,0.08819788694381714,0.08819788694381714,1
baseline_v9,2,100,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_2/checkpoints/step_100.npz,-0.005487775726129573,False,False,False,"[2, 3, 5, 6]","[2, 3, 5, 6]",1.0026250466873068,1.0053604953532274,-0.00273544866592057,1.009085141640415,-0.003724646287187605,1.0030149287585082,0.006070212881906789,1.005140899490368,-0.0021259707318597165,1.0081128224134364,-0.0029719229230684707,0.5173260967707783,0.5729141778784357,0.501481055417468,0.6082049231687704,0.5256724039713542,7.611692428588867,0.9999465942382812,5.340576171875e-05,0.0037417742553142548,7.99957275390625,7,8,0.1149350106716156,0.1149350106716156,0.11564280837774277,0.11564280837774277,0.012161443009972572,0.00012161443009972572,0.8348894715309143,0.008348894715309143,0.08465397357940674,0.08465397357940674,100
baseline_v9,2,200,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_2/checkpoints/step_200.npz,-0.0012695026824298683,False,False,False,"[2, 3, 5, 6]","[2, 3, 5, 6]",1.0041913793509618,1.0063092201756252,-0.002117840824663375,1.011650745940776,-0.00534152576515079,1.0009020365730077,0.010748709367768283,1.005092561889972,-0.004190525316964289,1.0054608820333917,-0.0003683201434196981,0.6141439022436147,0.6649655578801799,0.6042775556533256,0.7403925504963451,0.5157338460286458,7.279360771179199,0.9999618530273438,3.814697265625e-05,0.002775391991127611,7.99969482421875,7,8,0.11488369107246399,0.11488369107246399,0.11578374356031418,0.11578374356031418,0.013780730776488781,0.0001378073077648878,0.7722504734992981,0.007722504734992981,0.08525271713733673,0.08525271713733673,200
baseline_v9,2,250,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_2/checkpoints/final.npz,0.00028772801990739616,False,False,True,"[2, 3, 5]","[2, 3, 5]",1.0050611910524205,1.006761048604921,-0.0016998575525004611,1.0131971956792225,-0.0064361470743015126,1.0003281711672094,0.012869024512013105,1.0053929266134565,-0.005064755446247071,1.0047734630325131,0.0006194635809433358,0.6479523317616327,0.7087551237524624,0.626658543942088,0.7819156840859877,0.5105946858723959,7.1074137687683105,0.9999732971191406,2.6702880859375e-05,0.0020189721627553114,7.999786376953125,7,8,0.11491861194372177,0.11491861194372177,0.1158938854932785,0.1158938854932785,0.013912697322666645,0.00013912697322666646,0.7418835759162903,0.007418835759162903,0.08615288138389587,0.08615288138389587,250_final
baseline_v9,3,0,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_3/checkpoints/initial.npz,-0.0046694828931002075,False,False,False,"[2, 3, 5]","[2, 3, 5]",1.0009068968436143,1.0027094386587476,-0.001802541815133285,1.0033459573710921,-0.0006365187123444915,1.0022200535929466,0.0011259037781454762,1.0089078743161108,-0.006687820723164206,1.0055763797367145,0.003331494579396299,0.35725458710908853,0.3808533592518193,0.39698065400595084,0.38634477870524886,0.5172007242838542,7.715015888214111,0.9999198913574219,8.0108642578125e-05,0.005352752830896412,7.999359130859375,7,8,0.11458476632833481,0.11458476632833481,0.11587975919246674,0.11587975919246674,0.008723502978682518,8.723502978682519e-05,0.9054459929466248,0.009054459929466248,0.0859219953417778,0.0859219953417778,initial
baseline_v9,3,1,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_3/checkpoints/step_1.npz,-0.004632456467933865,False,False,False,"[2, 3, 5]","[2, 3, 5]",1.000913966328133,1.0027039598082457,-0.0017899934801126616,1.0033306696108206,-0.000626709802574954,1.0022009659847464,0.00112970362607423,1.0088719083136224,-0.006670942328875995,1.0055464227960669,0.0033254855175555154,0.35861925910113424,0.3841903522940791,0.3909538682916652,0.38762058052429715,0.5173024495442708,7.717020034790039,0.9998703002929688,0.00012969970703125,0.008166214099917437,7.99896240234375,7,8,0.11458133161067963,0.11458133161067963,0.11587663739919662,0.11587663739919662,0.00877657625824213,8.77657625824213e-05,0.904901921749115,0.00904901921749115,0.08586438745260239,0.08586438745260239,1
baseline_v9,3,100,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_3/checkpoints/step_100.npz,-0.002344506172041516,False,False,False,"[2, 5]","[2, 5]",1.001721566565828,1.003384927904501,-0.001663361338673175,1.0029232021968792,0.0004617257076218184,1.0009330539363333,0.0019901482605459986,1.0058957436998428,-0.0049626897635095535,1.0040660727378694,0.0018296709619733953,0.49414822328371144,0.5682333942633292,0.4648829273104974,0.5756701780555488,0.5146372477213542,7.678886413574219,0.9999618530273438,3.814697265625e-05,0.002775391991127611,7.99969482421875,7,8,0.11440664529800415,0.11440664529800415,0.11572365462779999,0.11572365462779999,0.012889401987195015,0.00012889401987195014,0.8454863429069519,0.00845486342906952,0.08386267721652985,0.08386267721652985,100
baseline_v9,3,200,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_3/checkpoints/step_200.npz,-0.0018206573692121086,False,False,False,"[2, 5, 6]","[2, 5, 6]",1.0030585828254106,1.005540943945565,-0.0024823611201543194,1.003362393922598,0.002178550022966963,1.0003588350563088,0.0030035588662891133,1.0040695191115723,-0.0037106840552634246,1.0048792401946227,-0.0008097210830504409,0.6102859915403556,0.6720724453337311,0.5884421831343662,0.7320055483941588,0.503387451171875,7.363987922668457,0.9999771118164062,2.288818359375e-05,0.001758773337830729,7.99981689453125,7,8,0.11448559165000916,0.11448559165000916,0.11584125459194183,0.11584125459194183,0.014455797150731087,0.00014455797150731087,0.7770542502403259,0.00777054250240326,0.08633491396903992,0.08633491396903992,200
baseline_v9,3,250,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_3/checkpoints/final.npz,-0.0018304662789816462,False,False,False,"[2, 5, 6]","[2, 5, 6]",1.0038549602564324,1.006760695130695,-0.002905734874262711,1.0036825532027347,0.0030781419279604094,1.0002104642499745,0.0034720889527601884,1.0035199550588065,-0.0033094908088320274,1.005685426535414,-0.0021654714766075056,0.6403889892904564,0.6979780561399155,0.6239110862150297,0.7714643262495967,0.4974721272786458,7.184929847717285,0.9999847412109375,1.52587890625e-05,0.0012220078702386008,7.9998779296875,7,8,0.11457154154777527,0.11457154154777527,0.11596335470676422,0.11596335470676422,0.014437276870012283,0.00014437276870012285,0.7426218390464783,0.007426218390464783,0.08826079219579697,0.08826079219579697,250_final
baseline_v9,4,0,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_4/checkpoints/initial.npz,-0.012267853222261538,False,False,False,"[2, 3, 5, 6]","[2, 3, 5, 6]",1.0015008219117343,1.002044200165546,-0.0005433782538117882,1.0074059623301315,-0.005361762164585393,1.0047447432516563,0.0026612190784751633,1.0051598103614552,-0.0004150671097988834,1.0137686751339958,-0.008608864772540636,0.36529744574289763,0.4140832227253428,0.3702698075039007,0.4002973289279665,0.5224863688151041,7.655706882476807,0.999908447265625,9.1552734375e-05,0.006019599807934973,7.999267578125,7,8,0.11501117050647736,0.11501117050647736,0.11588042974472046,0.11588042974472046,0.009178188629448414,9.178188629448414e-05,0.8929363489151001,0.008929363489151002,0.08781471103429794,0.08781471103429794,initial
baseline_v9,4,1,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_4/checkpoints/step_1.npz,-0.012232859273894503,False,False,False,"[2, 3, 5, 6]","[2, 3, 5, 6]",1.0015184072544743,1.002065585356215,-0.000547178101740764,1.007410115652286,-0.0053445302960710706,1.0047182326847115,0.0026918829675746103,1.0051562756191958,-0.0004380429344843506,1.0137512665283688,-0.008594990909172928,0.3663129639769437,0.4147550017025316,0.37299804510323303,0.40197902034991967,0.5224436442057292,7.652528762817383,0.99993896484375,6.103515625e-05,0.004211100510741199,7.99951171875,7,8,0.11501146852970123,0.11501146852970123,0.11587800085544586,0.11587800085544586,0.00922270305454731,9.22270305454731e-05,0.892361581325531,0.00892361581325531,0.0877780169248581,0.0877780169248581,1
baseline_v9,4,100,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_4/checkpoints/step_100.npz,-0.00930406020638963,False,False,False,"[2, 3, 5, 6]","[2, 3, 5, 6]",1.0034814263681802,1.0049101691893918,-0.001428742821211637,1.0083437294515254,-0.0034335602621335948,1.0032804762707386,0.00506325318078682,1.0054457710102331,-0.002165294739494561,1.0127854865745698,-0.007339715564336657,0.5124836494392045,0.5613665927805634,0.5055313713305998,0.6034800300846496,0.5150258382161458,7.319632053375244,0.999969482421875,3.0517578125e-05,0.002274795451003506,7.999755859375,7,8,0.11516523361206055,0.11516523361206055,0.11581601947546005,0.11581601947546005,0.012456533499062061,0.00012456533499062062,0.8311782479286194,0.008311782479286194,0.08666089177131653,0.08666089177131653,100
baseline_v9,4,200,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_4/checkpoints/step_200.npz,-0.007270081141828255,False,False,False,"[2, 3, 5, 6]","[2, 3, 5, 6]",1.0057618653367717,1.0082416637687879,-0.002479798432016178,1.0096583000977615,-0.0014166363289735973,1.0028138902925101,0.006844409805251361,1.0069636777049358,-0.004149787412425665,1.0130319464786,-0.006068268773664176,0.6216058209149854,0.7068657427741731,0.5853667642603142,0.74578250871308,0.5037546793619792,6.907296657562256,0.9999885559082031,1.1444091796875e-05,0.0009428403803648343,7.999908447265625,7,8,0.11546093225479126,0.11546093225479126,0.11594478785991669,0.11594478785991669,0.013307750225067139,0.0001330775022506714,0.7640829086303711,0.007640829086303711,0.0884922668337822,0.0884922668337822,200
baseline_v9,4,250,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_full_v9/runs/hts_full/seed_4/checkpoints/final.npz,-0.006482187092229141,False,False,False,"[2, 3, 5, 6]","[2, 3, 5, 6]",1.006837575774835,1.0098526225534667,-0.003015046778631847,1.0102759963075751,-0.0004233737541083915,1.0027320610092072,0.007543935298367943,1.0078179365404536,-0.005085875531246398,1.013319762867064,-0.005501826326610448,0.6581258222701587,0.7407937447836751,0.6239648628850829,0.7846476080840001,0.498199462890625,6.713888168334961,0.9999771118164062,2.288818359375e-05,0.001758773337830729,7.99981689453125,7,8,0.11560972779989243,0.11560972779989243,0.11603909730911255,0.11603909730911255,0.013087255880236626,0.00013087255880236625,0.7315301895141602,0.007315301895141602,0.08973988890647888,0.08973988890647888,250_final
temp_003,0,0,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_tuning_v11/runs/temp_003/seed_0/checkpoints/initial.npz,-0.004694579563141232,False,False,False,"[3, 6]","[3, 6]",1.0009206823384256,1.000317301834762,0.0006033805036635975,1.0048035083417173,-0.004486206506955304,1.0039849504030183,0.000818557938699005,1.003087037500598,0.0008979129024202503,1.0056152619015668,-0.0025282244009687815,0.40503983887046047,0.45653329941930265,0.4035263548205668,0.4544198942229408,0.5169728597005209,7.7565083503723145,0.9999122619628906,8.7738037109375e-05,0.005798665807510399,7.999298095703125,7,8,0.11453725397586823,0.11453725397586823,0.11584188789129257,0.11584188789129257,0.00840990711003542,2.522972133010626e-05,0.8983583450317383,0.008983583450317382,0.08587198704481125,0.08587198704481125,initial
temp_003,0,1,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_tuning_v11/runs/temp_003/seed_0/checkpoints/step_1.npz,-0.004660292563225976,False,False,False,"[3, 6]","[3, 6]",1.0009150267508107,1.0003058139224192,0.0006092128283914366,1.0047790302515716,-0.004473216329152319,1.0039642721608013,0.0008147580907702512,1.0030752844825859,0.000888987678215436,1.0055753193140367,-0.0025000348314507814,0.4048770790287065,0.4564756144753421,0.403284685810443,0.4541839271637361,0.5169403076171875,7.756739616394043,0.9999542236328125,4.57763671875e-05,0.003263695062680449,7.9996337890625,7,8,0.11453255265951157,0.11453255265951157,0.11583729833364487,0.11583729833364487,0.008398239500820637,2.519471850246191e-05,0.8984575271606445,0.008984575271606446,0.08574654906988144,0.08574654906988144,1
temp_003,0,100,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_tuning_v11/runs/temp_003/seed_0/checkpoints/step_100.npz,-0.0023257720380671643,False,False,False,"[3, 6]","[3, 6]",1.0004532126746324,0.9994932650455612,0.0009599476290711451,1.0026917649474512,-0.0031984999018899174,1.002347746157064,0.0003440187903871461,1.0019364788951939,0.00041126726187012963,1.0027789847126996,-0.0008425058175056677,0.39013630455047976,0.41699345942262733,0.4254895746398636,0.43595975817994015,0.5160715738932292,7.770717620849609,0.9999275207519531,7.2479248046875e-05,0.004901014435132763,7.999420166015625,7,8,0.11415565013885498,0.11415565013885498,0.1154543086886406,0.1154543086886406,0.007205118890851736,2.1615356672555208e-05,0.9081396460533142,0.009081396460533143,0.07483784854412079,0.07483784854412079,100
temp_003,0,200,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_tuning_v11/runs/temp_003/seed_0/checkpoints/step_200.npz,-0.0006660338102097985,False,False,False,"[3, 5]","[3, 5]",1.0001585035387628,0.9990254419075421,0.0011330616312207331,1.0013387539791452,-0.002313312071603124,1.0011301158172896,0.00020863816185556772,1.0011570682270168,-2.6952409727165616e-05,1.0008245373489726,0.00033253087804419046,0.37559107137002623,0.40366288457864974,0.4103420445680177,0.4167942383713818,0.5137949625651042,7.778758525848389,0.9999275207519531,7.2479248046875e-05,0.004901014435132763,7.999420166015625,7,8,0.1138983964920044,0.1138983964920044,0.11519238352775574,0.11519238352775574,0.006076670251786709,1.8230010755360127e-05,0.9176182746887207,0.009176182746887208,0.06573756039142609,0.06573756039142609,200
temp_003,0,250,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_tuning_v11/runs/temp_003/seed_0/checkpoints/final.npz,5.302113390559526e-07,False,False,False,"[3, 5]","[3, 5]",1.0000616516008578,0.9988814895290318,0.0011801620718260297,1.000870223892674,-0.0019887343636423305,1.0006419679112792,0.0002282559813948648,1.0008339927845162,-0.00019202487323699557,1.0000611213895187,0.0007728713949974875,0.3662685441765061,0.38952833134558573,0.4099472381980478,0.40742265233684644,0.5116800944010417,7.779965400695801,0.9999198913574219,8.0108642578125e-05,0.005352752830896412,7.999359130859375,7,8,0.11380128562450409,0.11380128562450409,0.11508829891681671,0.11508829891681671,0.0055436608381569386,1.6630982514470815e-05,0.9222113490104675,0.009222113490104676,0.061567939817905426,0.061567939817905426,250_final
temp_003,1,0,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_tuning_v11/runs/temp_003/seed_1/checkpoints/initial.npz,-0.0028871774774013037,False,False,False,"[2, 4, 6]","[2, 4, 6]",1.0032003259900089,1.0052031109541317,-0.0020027849641228723,0.9994967114192641,0.005706399534867623,1.0060791084545444,-0.006582397035280296,1.0049908496814604,0.0010882587730840498,1.0060875034674102,-0.0010966537859498082,0.33703097171272123,0.3588847605786226,0.3853824975507094,0.3637064571922597,0.5115926106770833,7.675673007965088,0.9999237060546875,7.62939453125e-05,0.005127647356622942,7.9993896484375,7,8,0.11465626955032349,0.11465626955032349,0.1157815083861351,0.1157815083861351,0.008697113022208214,2.6091339066624642e-05,0.9048293828964233,0.009048293828964233,0.08874553442001343,0.08874553442001343,initial
