source,method,seed,prefix,readout,boundary_type,auprc,f1,probe_protocol,supplemental,latent_norm_mean,latent_norm_std,delta_norm_mean_positive,delta_norm_mean_negative,delta_norm_std_positive,delta_norm_std_negative,effective_rank,variance_per_dimension_mean,variance_per_dimension_std,dead_feature_ratio,active_count_mean
historical_v12,historical_baseline_shared_trunk,0,z1:2,raw_delta_l2,context,0.5828984190012791,0.5495652173913044,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.6752543449401855,0.24211910367012024,0.15071366727352142,0.11105359345674515,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,raw_delta_l2,macro,0.6443214770050558,0.5777166437414031,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.48906993865966797,0.23141232132911682,0.15275278687477112,0.09843827784061432,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,raw_delta_l2,overall,0.7313039193191484,0.672106594689392,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,,,,,10.006453514099121,0.013603279367089272,0.013596003875136375,0.00138092041015625,15.9779052734375
historical_v12,historical_baseline_shared_trunk,0,z1:2,normalized_delta_l2,fast,1.0,0.978397146852268,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.24743607640266418,0.0,0.11618568003177643,0.0,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,normalized_delta_l2,mid,0.6719391220659552,0.6182304694316794,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.36794015765190125,0.20637357234954834,0.13012850284576416,0.08103471249341965,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,normalized_delta_l2,slow,0.5213818950875881,0.5019262520638414,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.48906993865966797,0.23141232132911682,0.15275278687477112,0.09843827784061432,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,normalized_delta_l2,context,0.5968216993557248,0.5470383275261324,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.6752543449401855,0.24211910367012024,0.15071366727352142,0.11105359345674515,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,normalized_delta_l2,macro,0.5213818950875881,0.5019262520638414,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.48906993865966797,0.23141232132911682,0.15275278687477112,0.09843827784061432,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,normalized_delta_l2,overall,0.6623049223193712,0.6295036895875525,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,,,,,10.006453514099121,0.013603279367089272,0.013596003875136375,0.00138092041015625,15.9779052734375
historical_v12,historical_baseline_shared_trunk,0,z1:2,cosine_change,fast,1.0,0.9782205600427418,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.24743607640266418,0.0,0.11618568003177643,0.0,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,cosine_change,mid,0.6631135718059568,0.6103707293433487,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.36794015765190125,0.20637357234954834,0.13012850284576416,0.08103471249341965,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,cosine_change,slow,0.5187964195525768,0.49931488078925734,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.48906993865966797,0.23141232132911682,0.15275278687477112,0.09843827784061432,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,cosine_change,context,0.602526025196059,0.5619546247818499,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.6752543449401855,0.24211910367012024,0.15071366727352142,0.11105359345674515,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,cosine_change,macro,0.5187964195525768,0.49931488078925734,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.48906993865966797,0.23141232132911682,0.15275278687477112,0.09843827784061432,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,cosine_change,overall,0.6606464872214339,0.629835135149291,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,,,,,10.006453514099121,0.013603279367089272,0.013596003875136375,0.00138092041015625,15.9779052734375
historical_v12,historical_baseline_shared_trunk,0,z1:2,whitened_delta_mahalanobis,fast,1.0,0.9779314680917951,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.24743607640266418,0.0,0.11618568003177643,0.0,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,whitened_delta_mahalanobis,mid,0.49456346683027,0.5069612929715204,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.36794015765190125,0.20637357234954834,0.13012850284576416,0.08103471249341965,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,whitened_delta_mahalanobis,slow,0.39898513281593334,0.39240091713069103,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.48906993865966797,0.23141232132911682,0.15275278687477112,0.09843827784061432,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,whitened_delta_mahalanobis,context,0.4313882520383092,0.45486111111111105,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.6752543449401855,0.24211910367012024,0.15071366727352142,0.11105359345674515,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,whitened_delta_mahalanobis,macro,0.39898513281593334,0.39240091713069103,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,0.48906993865966797,0.23141232132911682,0.15275278687477112,0.09843827784061432,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,whitened_delta_mahalanobis,overall,0.5447843969000892,0.5449111412871617,unsupervised_score_val_threshold,False,0.457554429769516,0.10458546131849289,,,,,10.006453514099121,0.013603279367089272,0.013596003875136375,0.00138092041015625,15.9779052734375
historical_v12,historical_baseline_shared_trunk,0,z1:2,detached_linear_probe,fast,1.0,0.9784773934081126,detached_train_val_test,False,0.457554429769516,0.10458546131849289,0.24743607640266418,0.0,0.11618568003177643,0.0,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,detached_linear_probe,mid,0.3070657872269093,0.3733394763111418,detached_train_val_test,False,0.457554429769516,0.10458546131849289,0.36794015765190125,0.20637357234954834,0.13012850284576416,0.08103471249341965,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,detached_linear_probe,slow,0.15923851700362515,0.23609314359637776,detached_train_val_test,False,0.457554429769516,0.10458546131849289,0.48906993865966797,0.23141232132911682,0.15275278687477112,0.09843827784061432,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,detached_linear_probe,context,0.0419765702611503,0.11900826446280992,detached_train_val_test,False,0.457554429769516,0.10458546131849289,0.6752543449401855,0.24211910367012024,0.15071366727352142,0.11105359345674515,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,detached_linear_probe,macro,0.15923851700362515,0.23609314359637776,detached_train_val_test,False,0.457554429769516,0.10458546131849289,0.48906993865966797,0.23141232132911682,0.15275278687477112,0.09843827784061432,10.006453514099121,0.013603279367089272,0.013596003875136375,,
historical_v12,historical_baseline_shared_trunk,0,z1:2,detached_linear_probe,overall,0.33350387829906203,0.38860228427496396,detached_train_val_test,False,0.457554429769516,0.10458546131849289,,,,,10.006453514099121,0.013603279367089272,0.013596003875136375,0.00138092041015625,15.9779052734375
historical_v12,historical_baseline_shared_trunk,0,z1:3,raw_delta_l2,fast,1.0,0.9782847804908709,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.2529086768627167,0.0,0.11704184114933014,0.0,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,raw_delta_l2,mid,0.7765795738763044,0.6697459584295612,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.37225091457366943,0.2121610790491104,0.12984821200370789,0.08363253623247147,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,raw_delta_l2,slow,0.6408544952346361,0.5747252747252747,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.4925365447998047,0.23695579171180725,0.1522432118654251,0.09994705021381378,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,raw_delta_l2,context,0.5801391485230004,0.5441941074523396,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.6777230501174927,0.24757228791713715,0.15052542090415955,0.11213629692792892,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,raw_delta_l2,macro,0.6408544952346361,0.5747252747252747,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.4925365447998047,0.23695579171180725,0.1522432118654251,0.09994705021381378,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,raw_delta_l2,overall,0.7276855425737154,0.6683350791646643,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,,,,,12.29504108428955,0.009157788008451462,0.012757952325046062,0.0012842814127603797,23.96917724609375
historical_v12,historical_baseline_shared_trunk,0,z1:3,normalized_delta_l2,fast,1.0,0.9784934412065038,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.2529086768627167,0.0,0.11704184114933014,0.0,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,normalized_delta_l2,mid,0.6625194114648941,0.6101134484921044,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.37225091457366943,0.2121610790491104,0.12984821200370789,0.08363253623247147,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,normalized_delta_l2,slow,0.5163917110823978,0.49862561847168774,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.4925365447998047,0.23695579171180725,0.1522432118654251,0.09994705021381378,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,normalized_delta_l2,context,0.5957016913430324,0.5518453427065027,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.6777230501174927,0.24757228791713715,0.15052542090415955,0.11213629692792892,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,normalized_delta_l2,macro,0.5163917110823978,0.49862561847168774,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.4925365447998047,0.23695579171180725,0.1522432118654251,0.09994705021381378,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,normalized_delta_l2,overall,0.6582009049945444,0.6275406938696972,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,,,,,12.29504108428955,0.009157788008451462,0.012757952325046062,0.0012842814127603797,23.96917724609375
historical_v12,historical_baseline_shared_trunk,0,z1:3,cosine_change,fast,1.0,0.9782366159116266,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.2529086768627167,0.0,0.11704184114933014,0.0,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,cosine_change,mid,0.6532462076804355,0.6030484550145305,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.37225091457366943,0.2121610790491104,0.12984821200370789,0.08363253623247147,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,cosine_change,slow,0.5130068531167388,0.4949245541838135,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.4925365447998047,0.23695579171180725,0.1522432118654251,0.09994705021381378,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,cosine_change,context,0.5990773681800156,0.554006968641115,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.6777230501174927,0.24757228791713715,0.15052542090415955,0.11213629692792892,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,cosine_change,macro,0.5130068531167388,0.4949245541838135,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.4925365447998047,0.23695579171180725,0.1522432118654251,0.09994705021381378,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,cosine_change,overall,0.6556674564187858,0.6250282295869799,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,,,,,12.29504108428955,0.009157788008451462,0.012757952325046062,0.0012842814127603797,23.96917724609375
historical_v12,historical_baseline_shared_trunk,0,z1:3,whitened_delta_mahalanobis,fast,1.0,0.978124214231833,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.2529086768627167,0.0,0.11704184114933014,0.0,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,whitened_delta_mahalanobis,mid,0.45374990014207517,0.4750957854406131,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.37225091457366943,0.2121610790491104,0.12984821200370789,0.08363253623247147,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,whitened_delta_mahalanobis,slow,0.33372743096534246,0.34455010972933436,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.4925365447998047,0.23695579171180725,0.1522432118654251,0.09994705021381378,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,whitened_delta_mahalanobis,context,0.3466617274884815,0.39658119658119656,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.6777230501174927,0.24757228791713715,0.15052542090415955,0.11213629692792892,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,whitened_delta_mahalanobis,macro,0.33372743096534246,0.34455010972933436,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,0.4925365447998047,0.23695579171180725,0.1522432118654251,0.09994705021381378,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,whitened_delta_mahalanobis,overall,0.49357329791224835,0.5077802831424624,unsupervised_score_val_threshold,False,0.46002867817878723,0.1040610671043396,,,,,12.29504108428955,0.009157788008451462,0.012757952325046062,0.0012842814127603797,23.96917724609375
historical_v12,historical_baseline_shared_trunk,0,z1:3,detached_linear_probe,fast,1.0,0.9781402731287225,detached_train_val_test,False,0.46002867817878723,0.1040610671043396,0.2529086768627167,0.0,0.11704184114933014,0.0,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,detached_linear_probe,mid,0.2923589331262989,0.37474072366904815,detached_train_val_test,False,0.46002867817878723,0.1040610671043396,0.37225091457366943,0.2121610790491104,0.12984821200370789,0.08363253623247147,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,detached_linear_probe,slow,0.18952503685773422,0.26553856166612433,detached_train_val_test,False,0.46002867817878723,0.1040610671043396,0.4925365447998047,0.23695579171180725,0.1522432118654251,0.09994705021381378,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,detached_linear_probe,context,0.09725113231360845,0.17421602787456447,detached_train_val_test,False,0.46002867817878723,0.1040610671043396,0.6777230501174927,0.24757228791713715,0.15052542090415955,0.11213629692792892,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,detached_linear_probe,macro,0.18952503685773422,0.26553856166612433,detached_train_val_test,False,0.46002867817878723,0.1040610671043396,0.4925365447998047,0.23695579171180725,0.1522432118654251,0.09994705021381378,12.29504108428955,0.009157788008451462,0.012757952325046062,,
historical_v12,historical_baseline_shared_trunk,0,z1:3,detached_linear_probe,overall,0.35373202783107516,0.4116348296009168,detached_train_val_test,False,0.46002867817878723,0.1040610671043396,,,,,12.29504108428955,0.009157788008451462,0.012757952325046062,0.0012842814127603797,23.96917724609375
historical_v12,historical_baseline_shared_trunk,0,z1:4,raw_delta_l2,fast,1.0,0.9781081548301929,unsupervised_score_val_threshold,False,0.46306437253952026,0.10330774635076523,0.2594694495201111,0.0,0.1176743432879448,0.0,14.548784255981445,0.006949653383344412,0.011692536994814873,,
historical_v12,historical_baseline_shared_trunk,0,z1:4,raw_delta_l2,mid,0.7721307030817008,0.6654210596556787,unsupervised_score_val_threshold,False,0.46306437253952026,0.10330774635076523,0.37750548124313354,0.2190716713666916,0.1293233186006546,0.08599060773849487,14.548784255981445,0.006949653383344412,0.011692536994814873,,
